timestamp,house_id,season,festival,temperature_c,ac,fridge,lights,fans,washing_machine,tv,geyser,other_appliances,kwh
2029-12-30,H001,winter,no,18.95,0.0,0.518,0.341,0.353,0.082,0.256,0.412,0.16,5.234
2029-12-31,H002,winter,no,15.64,0.0,0.486,0.373,0.149,0.163,0.055,0.471,0.4,4.549
2030-01-01,H001,winter,no,20.0,0.0,0.611,0.343,0.224,0.247,0.166,0.394,0.508,4.405
2030-01-02,H003,winter,no,22.07,0.0,0.492,0.469,0.437,0.331,0.277,0.526,0.254,6.036
2030-01-03,H005,winter,no,22.35,0.0,0.508,0.259,0.563,0.323,0.236,0.484,0.56,4.957
2030-01-04,H003,winter,no,18.29,0.0,0.625,0.328,0.204,0.116,0.329,0.541,0.349,5.343
2030-01-05,H004,winter,no,21.64,0.0,0.516,0.269,0.4,0.282,0.319,0.399,0.154,6.065
2030-01-06,H005,winter,no,22.03,0.0,0.539,0.367,0.337,0.185,0.221,0.384,0.194,5.203
2030-01-07,H005,winter,no,21.57,0.0,0.489,0.296,0.36,0.264,0.182,0.541,0.427,5.321
2030-01-08,H004,winter,no,20.37,0.0,0.6,0.42,0.184,0.243,0.133,0.46,0.363,5.15
2030-01-09,H001,winter,no,20.92,0.0,0.601,0.263,0.327,0.079,0.167,0.434,0.498,4.991
2030-01-10,H004,winter,no,21.65,0.0,0.594,0.398,0.359,0.224,0.171,0.506,0.23,5.973
2030-01-11,H004,winter,no,22.18,0.0,0.582,0.342,0.521,0.26,0.158,0.503,0.362,5.134
2030-01-12,H002,winter,no,23.21,0.0,0.554,0.298,0.275,0.178,0.136,0.35,0.351,4.677
2030-01-13,H001,winter,no,24.16,0.0,0.519,0.338,0.434,0.16,0.228,0.561,0.336,5.477
2030-01-14,H001,winter,no,21.41,0.0,0.501,0.318,0.45,0.054,0.319,0.417,0.312,5.546
2030-01-15,H002,winter,no,21.09,0.0,0.627,0.325,0.314,0.235,0.265,0.586,0.314,5.188
2030-01-16,H004,winter,no,22.88,0.0,0.596,0.286,0.391,0.197,0.177,0.343,0.367,5.08
2030-01-17,H005,winter,no,23.22,0.0,0.508,0.251,0.352,0.106,0.271,0.475,0.38,5.302
2030-01-18,H001,winter,no,21.13,0.0,0.552,0.277,0.261,0.154,0.224,0.435,0.375,5.12
2030-01-19,H003,winter,no,23.58,0.0,0.532,0.182,0.287,0.192,0.197,0.292,0.471,5.357
2030-01-20,H005,winter,no,23.96,0.0,0.482,0.359,0.398,0.135,0.193,0.503,0.23,5.75
2030-01-21,H001,winter,no,24.58,0.037,0.561,0.214,0.394,0.18,0.186,0.296,0.169,4.816
2030-01-22,H005,winter,no,25.56,0.0,0.525,0.285,0.522,0.04,0.246,0.427,0.452,4.904
2030-01-23,H001,winter,no,20.27,0.0,0.493,0.345,0.238,0.288,0.21,0.538,0.256,5.075
2030-01-24,H002,winter,no,22.03,0.0,0.461,0.359,0.333,0.181,0.149,0.408,0.312,4.631
2030-01-25,H001,winter,no,22.02,0.0,0.456,0.176,0.335,0.092,0.146,0.378,0.289,5.23
2030-01-26,H004,winter,no,21.8,0.0,0.528,0.294,0.358,0.0,0.221,0.514,0.287,4.926
2030-01-27,H003,winter,no,20.7,0.0,0.545,0.332,0.276,0.262,0.23,0.43,0.204,5.416
2030-01-28,H003,winter,no,19.03,0.0,0.497,0.304,0.166,0.225,0.178,0.418,0.293,4.103
2030-01-29,H003,winter,no,22.19,0.0,0.589,0.394,0.384,0.197,0.121,0.552,0.415,5.37
2030-01-30,H002,winter,no,20.46,0.0,0.546,0.242,0.394,0.249,0.288,0.357,0.35,4.927
2030-01-31,H004,winter,no,22.17,0.0,0.585,0.157,0.387,0.249,0.273,0.413,0.4,5.329
2030-02-01,H003,winter,no,24.91,0.0,0.539,0.357,0.438,0.196,0.061,0.519,0.3,5.29
2030-02-02,H004,winter,no,24.3,0.0,0.503,0.262,0.452,0.16,0.294,0.351,0.44,5.874
2030-02-03,H004,winter,no,26.97,0.336,0.557,0.177,0.405,0.147,0.185,0.592,0.299,7.519
2030-02-04,H004,winter,no,26.8,0.2,0.474,0.289,0.551,0.214,0.213,0.433,0.139,5.913
2030-02-05,H005,winter,no,27.66,0.248,0.582,0.386,0.564,0.292,0.28,0.52,0.382,6.673
2030-02-06,H003,winter,no,30.87,0.76,0.494,0.212,0.65,0.172,0.316,0.52,0.427,8.991
2030-02-07,H002,winter,no,27.05,0.231,0.605,0.464,0.512,0.298,0.27,0.438,0.294,6.863
2030-02-08,H004,winter,no,27.47,0.296,0.53,0.241,0.556,0.21,0.217,0.412,0.47,6.799
2030-02-09,H004,winter,no,24.34,0.0,0.614,0.306,0.543,0.21,0.104,0.447,0.265,5.581
2030-02-10,H003,winter,no,23.93,0.045,0.483,0.215,0.534,0.372,0.058,0.507,0.417,5.662
2030-02-11,H002,winter,no,29.67,0.404,0.509,0.303,0.602,0.312,0.261,0.371,0.524,8.073
2030-02-12,H005,winter,no,24.65,0.0,0.573,0.291,0.435,0.314,0.294,0.354,0.354,4.748
2030-02-13,H002,winter,no,24.41,0.0,0.62,0.196,0.427,0.116,0.143,0.569,0.327,4.842
2030-02-14,H001,winter,no,26.42,0.115,0.65,0.498,0.612,0.355,0.181,0.391,0.339,5.967
2030-02-15,H004,winter,no,26.32,0.237,0.552,0.265,0.554,0.173,0.161,0.478,0.513,6.453
2030-02-16,H001,winter,no,24.69,0.027,0.66,0.265,0.485,0.162,0.159,0.434,0.39,6.112
2030-02-17,H004,winter,no,25.89,0.107,0.533,0.368,0.569,0.007,0.275,0.437,0.564,6.127
2030-02-18,H005,winter,no,28.96,0.473,0.616,0.427,0.601,0.206,0.215,0.564,0.378,8.164
2030-02-19,H004,winter,no,24.89,0.0,0.493,0.379,0.595,0.093,0.184,0.443,0.285,5.305
2030-02-20,H002,winter,no,23.71,0.0,0.575,0.216,0.438,0.213,0.386,0.421,0.292,5.079
2030-02-21,H005,winter,no,28.39,0.417,0.409,0.315,0.557,0.087,0.1,0.428,0.356,7.006
2030-02-22,H001,winter,no,27.48,0.296,0.483,0.168,0.571,0.324,0.238,0.41,0.146,6.563
2030-02-23,H001,winter,no,25.26,0.053,0.578,0.363,0.599,0.224,0.127,0.396,0.303,5.449
2030-02-24,H002,winter,no,23.34,0.0,0.471,0.186,0.389,0.362,0.189,0.41,0.305,5.125
2030-02-25,H003,winter,no,25.01,0.0,0.576,0.244,0.566,0.098,0.21,0.583,0.374,5.459
2030-02-26,H004,winter,no,26.39,0.09,0.604,0.3,0.496,0.304,0.259,0.507,0.544,6.649
2030-02-27,H002,winter,no,28.83,0.339,0.52,0.331,0.582,0.036,0.182,0.422,0.355,7.139
2030-02-28,H005,winter,no,24.43,0.0,0.492,0.282,0.52,0.197,0.174,0.529,0.158,5.742
2030-03-01,H005,summer,no,29.63,0.598,0.522,0.406,0.605,0.129,0.18,0.123,0.259,7.853
2030-03-02,H002,summer,no,31.14,0.808,0.492,0.351,0.802,0.144,0.124,0.36,0.376,9.502
2030-03-03,H001,summer,no,25.03,0.0,0.544,0.345,0.519,0.139,0.244,0.354,0.359,5.415
2030-03-04,H004,summer,no,31.86,1.001,0.556,0.214,0.695,0.107,0.22,0.429,0.512,10.324
2030-03-05,H001,summer,no,27.43,0.255,0.532,0.419,0.581,0.079,0.23,0.331,0.446,6.312
2030-03-06,H002,summer,no,30.46,0.696,0.65,0.244,0.664,0.145,0.195,0.285,0.443,8.831
2030-03-07,H004,summer,no,30.29,0.729,0.507,0.422,0.729,0.189,0.186,0.353,0.328,9.142
2030-03-08,H001,summer,no,31.96,0.791,0.633,0.442,0.92,0.273,0.282,0.2,0.46,9.44
2030-03-09,H002,summer,no,30.9,0.693,0.488,0.336,0.696,0.204,0.272,0.218,0.26,9.235
2030-03-10,H005,summer,no,25.04,0.019,0.554,0.372,0.534,0.273,0.299,0.245,0.447,5.13
2030-03-11,H004,summer,no,28.22,0.632,0.621,0.1,0.621,0.062,0.226,0.36,0.322,7.962
2030-03-12,H004,summer,no,30.07,0.658,0.618,0.286,0.695,0.145,0.295,0.182,0.205,8.678
2030-03-13,H005,summer,no,29.4,0.679,0.525,0.377,0.653,0.237,0.171,0.173,0.409,8.694
2030-03-14,H004,summer,no,30.75,0.815,0.583,0.365,0.651,0.207,0.186,0.269,0.49,9.299
2030-03-15,H003,summer,no,31.37,0.826,0.575,0.215,0.772,0.111,0.284,0.307,0.309,9.996
2030-03-16,H004,summer,no,31.01,0.672,0.518,0.279,0.707,0.255,0.259,0.194,0.506,8.851
2030-03-17,H003,summer,no,29.37,0.63,0.587,0.122,0.592,0.137,0.18,0.304,0.184,7.458
2030-03-18,H002,summer,no,26.1,0.018,0.662,0.329,0.615,0.118,0.127,0.359,0.23,5.295
2030-03-19,H005,summer,no,28.88,0.613,0.578,0.168,0.653,0.219,0.186,0.346,0.335,7.549
2030-03-20,H003,summer,no,30.63,0.719,0.584,0.379,0.697,0.18,0.152,0.278,0.313,8.484
2030-03-21,H004,summer,no,27.61,0.115,0.59,0.383,0.702,0.138,0.321,0.243,0.283,6.047
2030-03-22,H003,summer,no,31.06,0.73,0.462,0.267,0.585,0.135,0.253,0.389,0.363,8.525
2030-03-23,H001,summer,no,31.61,0.879,0.578,0.336,0.856,0.094,0.146,0.251,0.297,10.077
2030-03-24,H001,summer,no,30.05,0.612,0.489,0.285,0.622,0.148,0.127,0.325,0.314,7.861
2030-03-25,H005,summer,no,23.67,0.0,0.515,0.317,0.454,0.268,0.146,0.407,0.378,5.4
2030-03-26,H003,summer,no,27.24,0.212,0.68,0.22,0.532,0.2,0.161,0.317,0.283,5.462
2030-03-27,H003,summer,no,33.57,0.966,0.535,0.344,0.759,0.257,0.188,0.17,0.339,10.457
2030-03-28,H001,summer,no,28.7,0.457,0.506,0.185,0.743,0.221,0.278,0.151,0.285,7.026
2030-03-29,H004,summer,no,25.83,0.106,0.619,0.172,0.672,0.131,0.132,0.226,0.229,5.776
2030-03-30,H002,summer,no,32.26,0.88,0.493,0.291,0.763,0.048,0.36,0.307,0.426,9.72
2030-03-31,H003,summer,no,29.82,0.701,0.523,0.285,0.71,0.106,0.134,0.286,0.521,9.631
2030-04-01,H002,summer,no,33.21,0.958,0.625,0.319,0.823,0.126,0.101,0.427,0.456,10.002
2030-04-02,H002,summer,no,31.55,0.844,0.553,0.255,0.891,0.12,0.318,0.285,0.383,9.021
2030-04-03,H001,summer,no,31.92,0.87,0.456,0.432,0.598,0.258,0.292,0.224,0.286,9.485
2030-04-04,H005,summer,no,31.73,0.716,0.583,0.311,0.789,0.258,0.187,0.159,0.321,9.206
2030-04-05,H001,summer,no,32.39,0.819,0.526,0.316,0.728,0.357,0.227,0.344,0.456,10.02
2030-04-06,H001,summer,no,35.55,1.32,0.642,0.314,0.724,0.119,0.228,0.25,0.122,12.344
2030-04-07,H002,summer,no,32.94,1.151,0.514,0.37,0.779,0.308,0.21,0.13,0.314,11.59
2030-04-08,H005,summer,no,27.84,0.401,0.613,0.34,0.751,0.307,0.109,0.252,0.423,7.155
2030-04-09,H004,summer,no,31.89,0.724,0.657,0.331,0.713,0.161,0.026,0.17,0.236,8.709
2030-04-10,H005,summer,no,33.28,0.787,0.499,0.352,0.885,0.218,0.141,0.216,0.392,9.252
2030-04-11,H002,summer,no,33.41,1.109,0.538,0.172,0.922,0.279,0.327,0.25,0.388,10.841
2030-04-12,H005,summer,no,30.15,0.636,0.573,0.175,0.695,0.175,0.33,0.178,0.205,8.125
2030-04-13,H001,summer,no,33.33,1.133,0.499,0.295,0.833,0.169,0.182,0.211,0.359,11.095
2030-04-14,H001,summer,no,32.86,0.911,0.566,0.286,0.667,0.13,0.133,0.19,0.288,10.169
2030-04-15,H003,summer,no,36.15,1.421,0.537,0.341,0.879,0.0,0.219,0.193,0.392,11.996
2030-04-16,H003,summer,no,29.5,0.63,0.535,0.301,0.743,0.186,0.231,0.169,0.417,8.081
2030-04-17,H002,summer,no,29.99,0.587,0.553,0.341,0.694,0.123,0.242,0.211,0.39,7.789
2030-04-18,H001,summer,no,30.39,0.639,0.554,0.213,0.735,0.094,0.023,0.178,0.357,8.482
2030-04-19,H002,summer,no,30.02,0.629,0.56,0.299,0.701,0.214,0.421,0.297,0.379,8.45
2030-04-20,H002,summer,no,29.22,0.571,0.514,0.206,0.834,0.064,0.279,0.266,0.232,8.611
2030-04-21,H004,summer,no,25.47,0.058,0.517,0.327,0.475,0.244,0.186,0.346,0.347,5.312
2030-04-22,H002,summer,no,30.13,0.719,0.543,0.169,0.824,0.219,0.15,0.401,0.27,9.011
2030-04-23,H002,summer,no,31.74,0.805,0.547,0.324,0.77,0.148,0.269,0.304,0.453,9.551
2030-04-24,H003,summer,no,30.01,0.52,0.524,0.197,0.826,0.175,0.235,0.286,0.418,8.297
2030-04-25,H003,summer,no,34.87,1.392,0.569,0.273,0.787,0.085,0.206,0.309,0.418,12.574
2030-04-26,H003,summer,no,31.03,0.705,0.441,0.363,0.746,0.24,0.232,0.287,0.521,8.988
2030-04-27,H001,summer,no,33.58,1.027,0.506,0.316,0.802,0.195,0.192,0.254,0.317,10.468
2030-04-28,H005,summer,no,31.52,0.81,0.533,0.185,0.762,0.201,0.228,0.248,0.295,10.002
2030-04-29,H003,summer,no,32.65,0.962,0.499,0.253,0.894,0.22,0.251,0.168,0.315,9.762
2030-04-30,H002,summer,no,31.56,0.789,0.648,0.195,0.783,0.129,0.224,0.317,0.19,8.261
2030-05-01,H004,summer,no,32.53,0.94,0.551,0.181,0.889,0.058,0.22,0.247,0.198,8.948
2030-05-02,H003,summer,no,29.91,0.61,0.561,0.308,0.633,0.257,0.298,0.366,0.412,7.989
2030-05-03,H001,summer,no,30.79,0.737,0.521,0.339,0.656,0.235,0.088,0.323,0.21,8.862
2030-05-04,H004,summer,no,30.53,0.502,0.549,0.331,0.712,0.137,0.144,0.2,0.243,8.476
2030-05-05,H001,summer,no,29.22,0.678,0.477,0.342,0.656,0.213,0.202,0.35,0.34,8.212
2030-05-06,H002,summer,no,30.6,0.689,0.54,0.299,0.699,0.281,0.149,0.045,0.309,7.988
2030-05-07,H004,summer,no,34.26,1.204,0.494,0.281,0.784,0.271,0.172,0.404,0.439,11.576
2030-05-08,H004,summer,no,29.25,0.421,0.533,0.225,0.756,0.135,0.29,0.143,0.356,7.603
2030-05-09,H005,summer,no,30.63,0.666,0.396,0.269,0.686,0.061,0.19,0.29,0.27,7.709
2030-05-10,H004,summer,no,32.31,0.86,0.482,0.208,0.896,0.075,0.072,0.284,0.447,9.502
2030-05-11,H002,summer,no,32.07,1.002,0.638,0.241,0.774,0.155,0.17,0.34,0.423,10.649
2030-05-12,H004,summer,no,29.82,0.555,0.6,0.306,0.735,0.297,0.204,0.224,0.209,9.242
2030-05-13,H004,summer,no,25.03,0.064,0.629,0.292,0.536,0.122,0.203,0.078,0.375,5.059
2030-05-14,H004,summer,no,30.83,0.676,0.633,0.515,0.657,0.132,0.239,0.224,0.278,8.771
2030-05-15,H004,summer,no,25.36,0.008,0.59,0.206,0.534,0.131,0.233,0.232,0.276,4.792
2030-05-16,H005,summer,no,32.73,0.947,0.523,0.291,0.954,0.137,0.19,0.086,0.537,9.822
2030-05-17,H003,summer,no,30.13,0.744,0.488,0.2,0.715,0.179,0.116,0.254,0.362,8.901
2030-05-18,H005,summer,no,31.79,0.698,0.619,0.273,0.834,0.078,0.169,0.164,0.328,8.425
2030-05-19,H004,summer,no,27.99,0.268,0.554,0.276,0.665,0.267,0.156,0.302,0.358,6.186
2030-05-20,H001,summer,no,26.69,0.055,0.7,0.359,0.582,0.168,0.18,0.23,0.437,5.462
2030-05-21,H001,summer,no,30.32,0.577,0.528,0.269,0.718,0.378,0.248,0.407,0.28,8.734
2030-05-22,H003,summer,no,29.73,0.526,0.668,0.287,0.723,0.086,0.228,0.23,0.297,7.514
2030-05-23,H003,summer,no,28.81,0.347,0.541,0.27,0.704,0.307,0.258,0.284,0.416,7.227
2030-05-24,H005,summer,no,29.96,0.562,0.63,0.202,0.58,0.291,0.173,0.233,0.198,7.282
2030-05-25,H004,summer,no,35.33,1.13,0.652,0.254,0.923,0.147,0.306,0.12,0.449,11.808
2030-05-26,H001,summer,no,31.46,0.726,0.489,0.273,0.734,0.148,0.247,0.234,0.189,9.071
2030-05-27,H003,summer,no,31.89,0.958,0.521,0.305,0.734,0.106,0.208,0.31,0.325,9.879
2030-05-28,H003,summer,no,31.48,0.843,0.488,0.339,0.853,0.107,0.242,0.298,0.19,9.381
2030-05-29,H005,summer,no,32.75,0.984,0.476,0.284,0.741,0.18,0.153,0.227,0.244,9.273
2030-05-30,H004,summer,no,29.41,0.472,0.59,0.282,0.555,0.182,0.052,0.133,0.48,6.626
2030-05-31,H001,summer,no,25.68,0.0,0.538,0.18,0.581,0.052,0.158,0.302,0.454,4.72
2030-06-01,H001,summer,no,26.12,0.049,0.553,0.338,0.421,0.363,0.252,0.284,0.465,6.074
2030-06-02,H002,summer,no,28.12,0.387,0.583,0.251,0.461,0.159,0.206,0.317,0.205,7.221
2030-06-03,H003,summer,no,24.56,0.015,0.439,0.352,0.545,0.185,0.19,0.228,0.245,4.632
2030-06-04,H001,summer,no,26.15,0.216,0.627,0.392,0.549,0.13,0.141,0.115,0.384,6.151
2030-06-05,H004,summer,no,25.12,0.065,0.529,0.287,0.532,0.159,0.063,0.293,0.422,5.623
2030-06-06,H001,summer,no,29.5,0.504,0.582,0.228,0.635,0.151,0.3,0.249,0.27,7.474
2030-06-07,H001,summer,no,28.0,0.377,0.587,0.299,0.499,0.18,0.185,0.361,0.292,6.992
2030-06-08,H001,summer,no,27.8,0.325,0.632,0.324,0.507,0.179,0.17,0.252,0.237,6.758
2030-06-09,H001,summer,no,27.74,0.327,0.544,0.278,0.578,0.244,0.153,0.246,0.516,7.057
2030-06-10,H003,summer,no,26.43,0.341,0.423,0.261,0.445,0.198,0.288,0.283,0.303,6.486
2030-06-11,H005,summer,no,26.9,0.096,0.553,0.339,0.59,0.236,0.262,0.202,0.353,6.178
2030-06-12,H005,summer,no,24.13,0.0,0.562,0.335,0.418,0.179,0.132,0.198,0.358,4.987
2030-06-13,H005,summer,no,22.13,0.0,0.488,0.276,0.39,0.199,0.282,0.242,0.461,5.134
2030-06-14,H004,summer,no,26.8,0.108,0.559,0.184,0.574,0.161,0.19,0.176,0.255,4.97
2030-06-15,H003,summer,no,27.15,0.217,0.528,0.332,0.607,0.26,0.157,0.232,0.467,6.268
2030-06-16,H002,summer,no,28.92,0.447,0.469,0.246,0.687,0.206,0.179,0.405,0.222,7.762
2030-06-17,H003,summer,no,29.64,0.562,0.59,0.315,0.648,0.167,0.145,0.333,0.467,8.515
2030-06-18,H005,summer,no,29.64,0.452,0.516,0.311,0.69,0.165,0.108,0.275,0.178,7.656
2030-06-19,H001,summer,no,24.5,0.0,0.526,0.168,0.489,0.171,0.254,0.374,0.34,4.042
2030-06-20,H005,summer,no,25.8,0.153,0.522,0.306,0.328,0.182,0.185,0.184,0.513,6.294
2030-06-21,H005,summer,no,27.46,0.348,0.624,0.336,0.64,0.175,0.243,0.449,0.42,7.467
2030-06-22,H001,summer,no,31.56,0.751,0.548,0.345,0.765,0.135,0.22,0.213,0.392,9.596
2030-06-23,H002,summer,no,29.46,0.564,0.555,0.308,0.714,0.241,0.238,0.41,0.245,7.964
2030-06-24,H002,summer,no,28.74,0.395,0.524,0.162,0.537,0.246,0.057,0.41,0.277,6.701
2030-06-25,H005,summer,no,25.72,0.064,0.578,0.389,0.494,0.323,0.139,0.11,0.484,5.648
2030-06-26,H003,summer,no,24.73,0.139,0.631,0.329,0.392,0.132,0.24,0.367,0.397,5.357
2030-06-27,H004,summer,no,28.08,0.392,0.589,0.216,0.673,0.233,0.111,0.227,0.439,6.001
2030-06-28,H004,summer,no,24.3,0.0,0.591,0.245,0.35,0.027,0.226,0.205,0.357,4.549
2030-06-29,H001,summer,no,26.02,0.142,0.586,0.316,0.457,0.246,0.103,0.292,0.322,5.93
2030-06-30,H004,summer,no,26.27,0.051,0.467,0.348,0.584,0.063,0.201,0.169,0.427,5.809
2030-07-01,H004,monsoon,no,25.19,0.0,0.497,0.266,0.447,0.101,0.313,0.29,0.376,4.748
2030-07-02,H005,monsoon,no,21.29,0.0,0.538,0.358,0.267,0.207,0.254,0.175,0.333,4.572
2030-07-03,H005,monsoon,no,17.12,0.0,0.506,0.175,0.247,0.13,0.07,0.264,0.209,4.263
2030-07-04,H003,monsoon,no,23.01,0.0,0.486,0.227,0.486,0.119,0.259,0.357,0.445,5.286
2030-07-05,H005,monsoon,no,20.6,0.0,0.438,0.155,0.372,0.141,0.328,0.281,0.394,4.344
2030-07-06,H001,monsoon,no,22.09,0.0,0.469,0.237,0.441,0.238,0.396,0.221,0.289,5.511
2030-07-07,H004,monsoon,no,21.83,0.0,0.535,0.406,0.345,0.105,0.233,0.293,0.468,5.057
2030-07-08,H003,monsoon,no,21.45,0.0,0.546,0.444,0.332,0.176,0.104,0.137,0.374,4.554
2030-07-09,H001,monsoon,no,23.58,0.0,0.502,0.316,0.381,0.15,0.23,0.183,0.376,4.83
2030-07-10,H003,monsoon,no,18.93,0.0,0.555,0.255,0.261,0.246,0.312,0.216,0.438,5.09
2030-07-11,H004,monsoon,no,20.97,0.0,0.524,0.284,0.286,0.248,0.187,0.313,0.417,4.907
2030-07-12,H003,monsoon,no,23.37,0.0,0.615,0.333,0.39,0.033,0.273,0.282,0.379,4.434
2030-07-13,H004,monsoon,no,20.77,0.0,0.54,0.191,0.369,0.264,0.141,0.293,0.331,4.359
2030-07-14,H004,monsoon,no,18.78,0.0,0.592,0.26,0.336,0.131,0.226,0.248,0.548,5.118
2030-07-15,H003,monsoon,no,23.34,0.0,0.562,0.4,0.455,0.199,0.026,0.187,0.277,4.924
2030-07-16,H002,monsoon,no,24.25,0.0,0.466,0.227,0.603,0.105,0.133,0.369,0.425,5.022
2030-07-17,H002,monsoon,no,21.91,0.0,0.545,0.248,0.31,0.21,0.2,0.194,0.342,4.603
2030-07-18,H004,monsoon,no,18.08,0.0,0.476,0.301,0.1,0.384,0.175,0.284,0.395,4.635
2030-07-19,H005,monsoon,no,23.41,0.0,0.544,0.32,0.484,0.19,0.109,0.241,0.473,4.979
2030-07-20,H003,monsoon,no,18.68,0.0,0.505,0.256,0.175,0.143,0.165,0.295,0.319,4.311
2030-07-21,H003,monsoon,no,22.62,0.0,0.573,0.305,0.373,0.161,0.223,0.202,0.41,5.357
2030-07-22,H005,monsoon,no,20.23,0.0,0.469,0.343,0.157,0.062,0.194,0.334,0.377,4.67
2030-07-23,H002,monsoon,no,19.68,0.0,0.551,0.437,0.205,0.296,0.204,0.36,0.286,4.805
2030-07-24,H005,monsoon,no,21.12,0.0,0.584,0.291,0.214,0.205,0.251,0.329,0.476,5.049
2030-07-25,H002,monsoon,no,21.63,0.0,0.604,0.297,0.321,0.096,0.176,0.263,0.421,4.057
2030-07-26,H002,monsoon,no,20.71,0.0,0.504,0.407,0.287,0.099,0.295,0.215,0.307,4.632
2030-07-27,H002,monsoon,no,23.18,0.0,0.551,0.262,0.424,0.181,0.131,0.476,0.46,5.401
2030-07-28,H001,monsoon,no,21.11,0.0,0.561,0.207,0.433,0.255,0.335,0.171,0.267,5.55
2030-07-29,H003,monsoon,no,23.96,0.0,0.643,0.318,0.503,0.088,0.278,0.32,0.347,5.003
2030-07-30,H002,monsoon,no,22.56,0.0,0.461,0.375,0.263,0.269,0.175,0.277,0.307,4.94
2030-07-31,H002,monsoon,no,20.6,0.0,0.495,0.325,0.363,0.173,0.18,0.245,0.425,4.55
2030-08-01,H004,monsoon,no,15.77,0.0,0.718,0.293,0.13,0.106,0.214,0.265,0.302,3.716
2030-08-02,H003,monsoon,no,14.21,0.0,0.534,0.199,0.1,0.143,0.242,0.209,0.426,4.183
2030-08-03,H001,monsoon,no,18.08,0.0,0.437,0.296,0.211,0.32,0.277,0.284,0.409,5.181
2030-08-04,H001,monsoon,no,16.79,0.0,0.515,0.386,0.178,0.069,0.106,0.275,0.312,4.66
2030-08-05,H005,monsoon,no,12.76,0.0,0.384,0.214,0.1,0.121,0.231,0.464,0.533,4.588
2030-08-06,H002,monsoon,no,16.43,0.0,0.564,0.283,0.133,0.256,0.052,0.336,0.275,4.227
2030-08-07,H002,monsoon,no,15.7,0.0,0.599,0.273,0.213,0.197,0.188,0.291,0.209,4.368
2030-08-08,H001,monsoon,no,20.65,0.0,0.495,0.251,0.26,0.117,0.302,0.296,0.436,4.243
2030-08-09,H005,monsoon,no,14.09,0.0,0.522,0.317,0.1,0.257,0.101,0.397,0.135,3.66
2030-08-10,H002,monsoon,no,14.62,0.0,0.605,0.331,0.1,0.261,0.088,0.172,0.499,4.813
2030-08-11,H004,monsoon,no,19.72,0.0,0.445,0.33,0.188,0.207,0.215,0.235,0.36,4.518
2030-08-12,H003,monsoon,no,20.21,0.0,0.471,0.232,0.161,0.131,0.297,0.097,0.207,4.331
2030-08-13,H005,monsoon,no,16.01,0.0,0.536,0.185,0.103,0.143,0.223,0.295,0.255,3.425
2030-08-14,H003,monsoon,no,16.24,0.0,0.505,0.318,0.255,0.203,0.067,0.318,0.187,4.442
2030-08-15,H005,monsoon,no,18.73,0.0,0.532,0.265,0.236,0.075,0.082,0.17,0.388,4.857
2030-08-16,H004,monsoon,no,12.85,0.0,0.474,0.429,0.1,0.286,0.207,0.365,0.217,4.557
2030-08-17,H003,monsoon,no,13.78,0.0,0.563,0.432,0.1,0.316,0.117,0.192,0.4,4.948
2030-08-18,H003,monsoon,no,16.94,0.0,0.541,0.439,0.203,0.161,0.21,0.223,0.32,5.059
2030-08-19,H004,monsoon,no,20.6,0.0,0.583,0.234,0.321,0.208,0.214,0.26,0.302,4.818
2030-08-20,H004,monsoon,no,16.63,0.0,0.562,0.34,0.102,0.275,0.166,0.378,0.401,4.635
2030-08-21,H004,monsoon,no,17.7,0.0,0.562,0.361,0.212,0.336,0.327,0.181,0.412,4.578
2030-08-22,H001,monsoon,no,19.77,0.0,0.463,0.353,0.294,0.305,0.241,0.273,0.465,5.163
2030-08-23,H002,monsoon,no,21.71,0.0,0.58,0.275,0.274,0.041,0.285,0.312,0.287,3.871
2030-08-24,H003,monsoon,no,16.35,0.0,0.53,0.39,0.17,0.155,0.264,0.295,0.347,5.288
2030-08-25,H003,monsoon,no,17.47,0.0,0.54,0.3,0.284,0.22,0.189,0.298,0.286,4.856
2030-08-26,H001,monsoon,no,21.14,0.0,0.613,0.309,0.318,0.14,0.186,0.311,0.366,4.772
2030-08-27,H001,monsoon,no,14.46,0.0,0.507,0.192,0.1,0.323,0.179,0.206,0.272,4.054
2030-08-28,H003,monsoon,no,19.56,0.0,0.631,0.345,0.258,0.31,0.248,0.385,0.308,5.627
2030-08-29,H003,monsoon,no,15.46,0.0,0.637,0.282,0.177,0.115,0.154,0.241,0.308,4.453
2030-08-30,H004,monsoon,no,17.7,0.0,0.595,0.333,0.1,0.167,0.321,0.23,0.379,4.491
2030-08-31,H001,monsoon,no,17.01,0.0,0.491,0.316,0.217,0.12,0.148,0.358,0.35,4.707
2030-09-01,H004,monsoon,no,12.29,0.0,0.419,0.313,0.1,0.164,0.215,0.2,0.401,4.495
2030-09-02,H002,monsoon,no,12.24,0.0,0.615,0.297,0.1,0.162,0.184,0.276,0.339,5.285
2030-09-03,H003,monsoon,no,14.76,0.0,0.557,0.355,0.1,0.256,0.168,0.192,0.292,3.915
2030-09-04,H005,monsoon,no,16.2,0.0,0.505,0.286,0.1,0.109,0.352,0.452,0.369,5.092
2030-09-05,H002,monsoon,no,13.95,0.0,0.62,0.198,0.17,0.0,0.169,0.435,0.258,4.54
2030-09-06,H002,monsoon,no,14.35,0.0,0.498,0.34,0.1,0.052,0.179,0.241,0.407,4.736
